Distance_(pixels),Gray_Value
1717,45.926
1718,44.518
1719,44.472
1720,45.955
1721,47.469
1722,50.111
1723,51.725
1724,52.618
1725,53.786
1726,54.177
1727,52.774
1728,52.009
1729,51.161
1730,49.807
1731,49.434
1732,50.487
1733,51.255
1734,50.924
1735,50.462
1736,48.314
1737,46.078
1738,44.043
1739,42.631
1740,41.937
1741,41.955
1742,42.752
1743,42.423
1744,45.057
1745,45.446
1746,45.525
1747,45.230
1748,44.364
1749,43.423
1750,41.745
1751,39.816
1752,39.299
1753,38.271
1754,37.142
1755,36.826
1756,37.721
1757,39.505
1758,40.003
1759,40.001
1760,39.919
1761,40.607
1762,42.085
1763,41.716
1764,42.103
1765,43.102
1766,44.210
1767,44.585
1768,42.602
1769,42.822
1770,43.593
1771,42.829
1772,40.245
1773,39.276
1774,38.978
1775,37.593
1776,39.360
1777,39.515
1778,39.008
1779,39.140
1780,39.965
1781,41.320
1782,42.176
1783,43.087
1784,42.570
1785,42.502
1786,43.304
1787,45.034
1788,46.625
1789,47.000
1790,44.764
1791,42.121
1792,41.618
1793,43.420
1794,45.701
1795,47.344
1796,46.544
1797,44.968
1798,43.424
1799,43.294
1800,43.835
1801,45.208
1802,46.718
1803,48.512
1804,48.841
1805,48.206
1806,47.854
1807,48.165
1808,47.534
1809,48.599
1810,49.932
1811,50.213
1812,50.085
1813,50.290
1814,50.454
1815,51.356
1816,53.773
1817,53.812
1818,53.857
1819,56.183
1820,57.723
1821,60.222
1822,62.467
1823,62.467
1824,60.789
1825,61.005
1826,62.281
1827,63.399
1828,62.927
1829,63.622
1830,63.036
1831,60.579
1832,58.233
1833,59.005
1834,61.678
1835,64.662
1836,65.968
1837,66.232
1838,66.071
1839,65.824
1840,66.431
1841,65.694
1842,64.349
1843,63.967
1844,66.149
1845,69.269
1846,71.844
1847,71.994
1848,70.370
1849,68.623
1850,66.819
1851,67.199
1852,68.723
1853,69.912
1854,71.314
1855,72.823
1856,74.286
1857,74.876
1858,75.835
1859,77.060
1860,78.081
1861,81.787
1862,85.316
1863,85.048
1864,81.727
1865,81.401
1866,82.401
1867,83.598
1868,84.468
1869,84.911
1870,84.838
1871,84.796
1872,82.993
1873,82.333
1874,82.693
1875,83.541
1876,84.036
1877,84.029
1878,84.420
1879,83.913
1880,83.622
1881,83.621
1882,83.882
1883,83.990
1884,84.243
1885,86.484
1886,90.351
1887,92.073
1888,89.926
1889,88.341
1890,87.451
1891,87.818
1892,89.708
1893,89.897
1894,89.927
1895,91.218
1896,93.033
1897,93.680
1898,93.875
1899,95.203
1900,98.034
1901,100.368
1902,100.558
1903,101.387
1904,101.596
1905,101.720
1906,103.886
1907,102.940
1908,99.498
1909,98.467
1910,98.169
1911,98.045
1912,98.871
1913,99.811
1914,100.405
1915,100.870
1916,100.871
1917,100.097
1918,99.555
1919,99.120
1920,99.727
1921,101.157
1922,102.334
1923,102.897
1924,102.535
1925,101.618
1926,100.205
1927,98.612
1928,99.105
1929,100.942
1930,101.973
1931,102.169
1932,103.264
1933,102.846
1934,101.360
1935,100.865
1936,102.474
1937,103.400
1938,103.079
1939,103.131
1940,103.469
1941,104.366
1942,105.114
1943,103.165
1944,101.071
1945,98.285
1946,96.653
1947,97.016
1948,98.915
1949,102.194
1950,103.895
1951,104.125
1952,104.867
1953,105.852
1954,105.636
1955,105.467
1956,105.590
1957,105.902
1958,106.997
1959,108.120
1960,108.577
1961,109.427
1962,110.106
1963,110.460
1964,110.436
