Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.5800460E+7,	-4.1560507E+1,	 9.2574501E+2	
 7.5800504E+7,	-4.1550383E+1,	 8.5246700E+2	
 7.5800550E+7,	-4.1540258E+1,	 7.7918905E+2	
 7.5800595E+7,	-4.1530134E+1,	 6.8148512E+2	
 7.5800640E+7,	-4.1520010E+1,	 6.1064970E+2	
 7.5800686E+7,	-4.1509885E+1,	 5.0073278E+2	
 7.5800731E+7,	-4.1499761E+1,	 3.5906205E+2	
 7.5800777E+7,	-4.1489636E+1,	 2.6868588E+2	
 7.5800822E+7,	-4.1479512E+1,	 2.1006350E+2	
 7.5800868E+7,	-4.1469388E+1,	 1.5388373E+2	
 7.5800913E+7,	-4.1459263E+1,	 1.3434294E+2	
 7.5800962E+7,	-4.1449139E+1,	 8.5490964E+1	
 7.5801008E+7,	-4.1439015E+1,	 9.2818759E+1	
 7.5801053E+7,	-4.1428890E+1,	 1.0747435E+2	
 7.5801099E+7,	-4.1418766E+1,	 1.2945774E+2	
 7.5801144E+7,	-4.1408642E+1,	 1.9296531E+2	
 7.5801190E+7,	-4.1398517E+1,	 2.7601367E+2	
 7.5801235E+7,	-4.1388393E+1,	 3.9081582E+2	
 7.5801281E+7,	-4.1378268E+1,	 4.2501220E+2	
 7.5801326E+7,	-4.1368144E+1,	 5.5935514E+2	
 7.5801372E+7,	-4.1358020E+1,	 6.1553490E+2	
 7.5801417E+7,	-4.1347895E+1,	 7.1323889E+2	
 7.5801462E+7,	-4.1337771E+1,	 7.6209086E+2	
 7.5801507E+7,	-4.1327647E+1,	 8.3292621E+2	
 7.5801553E+7,	-4.1317522E+1,	 8.8666344E+2	
 7.5801598E+7,	-4.1307398E+1,	 9.2330241E+2	
 7.5801643E+7,	-4.1297274E+1,	 9.6971178E+2	
 7.5801689E+7,	-4.1287149E+1,	 9.7703958E+2	
 7.5801734E+7,	-4.1277025E+1,	 9.5994139E+2	
 7.5801780E+7,	-4.1266901E+1,	 9.2085981E+2	
 7.5801825E+7,	-4.1256776E+1,	 8.5490960E+2	
 7.5801871E+7,	-4.1246652E+1,	 7.5720567E+2	
 7.5801916E+7,	-4.1236527E+1,	 6.4240354E+2	
 7.5801961E+7,	-4.1226403E+1,	 5.7156813E+2	
 7.5802006E+7,	-4.1216279E+1,	 4.7630680E+2	
 7.5802051E+7,	-4.1206154E+1,	 3.5417685E+2	
 7.5802097E+7,	-4.1196030E+1,	 3.8348803E+2	
 7.5802142E+7,	-4.1185906E+1,	 2.5647289E+2	
 7.5802188E+7,	-4.1175781E+1,	 1.8808012E+2	
 7.5802233E+7,	-4.1165657E+1,	 1.5144113E+2	
 7.5802278E+7,	-4.1155533E+1,	 1.3922814E+2	
 7.5802323E+7,	-4.1145408E+1,	 9.5261358E+1	
 7.5802369E+7,	-4.1135284E+1,	 8.5490964E+1	
 7.5802414E+7,	-4.1125159E+1,	 8.3048366E+1	
 7.5802460E+7,	-4.1115035E+1,	 9.5261358E+1	
 7.5802504E+7,	-4.1104911E+1,	 1.0258915E+2	
 7.5802549E+7,	-4.1094786E+1,	 1.1235955E+2	
 7.5802595E+7,	-4.1084662E+1,	 1.8563752E+2	
 7.5802640E+7,	-4.1074538E+1,	 2.8334147E+2	
 7.5802685E+7,	-4.1064413E+1,	 4.0547141E+2	
 7.5802731E+7,	-4.1054289E+1,	 4.4211042E+2	
 7.5802776E+7,	-4.1044165E+1,	 4.5920861E+2	
 7.5802822E+7,	-4.1034040E+1,	 6.2530535E+2	
 7.5802867E+7,	-4.1023916E+1,	 6.2530535E+2	
 7.5802913E+7,	-4.1013791E+1,	 7.3766488E+2	
 7.5802958E+7,	-4.1003667E+1,	 8.2804102E+2	
 7.5803004E+7,	-4.0993543E+1,	 8.9887643E+2	
 7.5803048E+7,	-4.0983418E+1,	 9.6238399E+2	
 7.5803093E+7,	-4.0973294E+1,	 9.6482658E+2	
 7.5803139E+7,	-4.0963170E+1,	 9.5017099E+2	
 7.5803184E+7,	-4.0953045E+1,	 8.6223739E+2	
 7.5803230E+7,	-4.0942921E+1,	 7.8163165E+2	
 7.5803275E+7,	-4.0932797E+1,	 7.0835370E+2	
 7.5803321E+7,	-4.0922672E+1,	 6.6194433E+2	
 7.5803366E+7,	-4.0912548E+1,	 6.5705913E+2	
 7.5803412E+7,	-4.0902423E+1,	 5.2760136E+2	
 7.5803457E+7,	-4.0892299E+1,	 4.3966782E+2	
 7.5803502E+7,	-4.0882175E+1,	 3.4929165E+2	
 7.5803547E+7,	-4.0872050E+1,	 2.8578407E+2	
 7.5803592E+7,	-4.0861926E+1,	 2.3937470E+2	
 7.5803638E+7,	-4.0851802E+1,	 1.8075232E+2	
 7.5803683E+7,	-4.0841677E+1,	 1.3434294E+2	
 7.5803729E+7,	-4.0831553E+1,	 1.1724475E+2	
 7.5803774E+7,	-4.0821429E+1,	 8.7933563E+1	
 7.5803820E+7,	-4.0811304E+1,	 8.5490964E+1	
 7.5803870E+7,	-4.0801180E+1,	 1.0747435E+2	
 7.5803915E+7,	-4.0791055E+1,	 1.0991696E+2	
 7.5803961E+7,	-4.0780931E+1,	 1.4655593E+2	
 7.5804005E+7,	-4.0770807E+1,	 1.9052272E+2	
 7.5804051E+7,	-4.0760682E+1,	 2.4670249E+2	
 7.5804096E+7,	-4.0750558E+1,	 3.1265268E+2	
 7.5804142E+7,	-4.0740434E+1,	 3.8104543E+2	
 7.5804187E+7,	-4.0730309E+1,	 3.9814362E+2	
 7.5804233E+7,	-4.0720185E+1,	 5.1783097E+2	
 7.5804278E+7,	-4.0710061E+1,	 5.8866632E+2	
 7.5804324E+7,	-4.0699936E+1,	 5.8866632E+2	
 7.5804369E+7,	-4.0689812E+1,	 6.3263315E+2	
 7.5804414E+7,	-4.0679687E+1,	 7.1079630E+2	
 7.5804460E+7,	-4.0669563E+1,	 8.4513921E+2	
 7.5804504E+7,	-4.0659439E+1,	 8.8422084E+2	
 7.5804550E+7,	-4.0649314E+1,	 9.4528580E+2	
 7.5804595E+7,	-4.0639190E+1,	 9.6482658E+2	
 7.5804641E+7,	-4.0629066E+1,	 9.7459698E+2	
 7.5804686E+7,	-4.0618941E+1,	 9.6971178E+2	
 7.5804732E+7,	-4.0608817E+1,	 9.5017099E+2	
 7.5804777E+7,	-4.0598693E+1,	 9.1841722E+2	
 7.5804822E+7,	-4.0588568E+1,	 8.7200779E+2	
 7.5804868E+7,	-4.0578444E+1,	 8.5490960E+2	
 7.5804914E+7,	-4.0568320E+1,	 7.5476307E+2	
 7.5804959E+7,	-4.0558195E+1,	 7.6453346E+2	
 7.5805004E+7,	-4.0548071E+1,	 7.3766488E+2	
 7.5805049E+7,	-4.0537946E+1,	 6.7171472E+2	
 7.5805094E+7,	-4.0527822E+1,	 5.2271616E+2	
 7.5805140E+7,	-4.0517698E+1,	 4.1768441E+2	
 7.5805185E+7,	-4.0507573E+1,	 4.1524181E+2	
 7.5805231E+7,	-4.0497449E+1,	 3.3463606E+2	
 7.5805276E+7,	-4.0487325E+1,	 3.1998047E+2	
 7.5805321E+7,	-4.0477200E+1,	 1.7586713E+2	
 7.5805367E+7,	-4.0467076E+1,	 1.9785051E+2	
 7.5805413E+7,	-4.0456952E+1,	 1.2457255E+2	
 7.5805458E+7,	-4.0446827E+1,	 1.0503175E+2	
 7.5805503E+7,	-4.0436703E+1,	 1.0991696E+2	
 7.5805548E+7,	-4.0426578E+1,	 8.5490964E+1	
 7.5805593E+7,	-4.0416454E+1,	 9.5261358E+1	
 7.5805639E+7,	-4.0406330E+1,	 1.2212995E+2	
 7.5805684E+7,	-4.0396205E+1,	 1.5144113E+2	
 7.5805730E+7,	-4.0386081E+1,	 1.4899853E+2	
 7.5805775E+7,	-4.0375957E+1,	 2.4181730E+2	
 7.5805820E+7,	-4.0365832E+1,	 3.1998047E+2	
 7.5805866E+7,	-4.0355708E+1,	 4.2012700E+2	
 7.5805911E+7,	-4.0345584E+1,	 4.7874939E+2	
 7.5805957E+7,	-4.0335459E+1,	 5.9843671E+2	
 7.5806003E+7,	-4.0325335E+1,	 7.4010748E+2	
 7.5806047E+7,	-4.0315210E+1,	 8.6467999E+2	
 7.5806092E+7,	-4.0305086E+1,	 9.8192477E+2	
 7.5806138E+7,	-4.0294962E+1,	 9.9902296E+2	
 7.5806183E+7,	-4.0284837E+1,	 9.8925257E+2	
 7.5806229E+7,	-4.0274713E+1,	 9.6238399E+2	
 7.5806274E+7,	-4.0264589E+1,	 9.5505619E+2	
 7.5806320E+7,	-4.0254464E+1,	 8.9399123E+2	
 7.5806365E+7,	-4.0244340E+1,	 7.4987787E+2	
 7.5806411E+7,	-4.0234216E+1,	 6.2774795E+2	
 7.5806456E+7,	-4.0224091E+1,	 6.1309230E+2	
 7.5806501E+7,	-4.0213967E+1,	 4.9829018E+2	
 7.5806546E+7,	-4.0203842E+1,	 3.7127504E+2	
 7.5806591E+7,	-4.0193718E+1,	 2.9799706E+2	
 7.5806637E+7,	-4.0183594E+1,	 1.9785051E+2	
 7.5806682E+7,	-4.0173469E+1,	 1.7342453E+2	
 7.5806727E+7,	-4.0163345E+1,	 1.2945774E+2	
 7.5806778E+7,	-4.0153221E+1,	 8.7933563E+1	
 7.5806823E+7,	-4.0143096E+1,	 8.7933563E+1	
 7.5806869E+7,	-4.0132972E+1,	 1.5388373E+2	
 7.5806914E+7,	-4.0122848E+1,	 1.9785051E+2	
 7.5806960E+7,	-4.0112723E+1,	 2.4914509E+2	
 7.5807004E+7,	-4.0102599E+1,	 2.8089887E+2	
 7.5807050E+7,	-4.0092474E+1,	 4.1524181E+2	
 7.5807095E+7,	-4.0082350E+1,	 5.3492916E+2	
 7.5807140E+7,	-4.0072226E+1,	 6.1309230E+2	
 7.5807186E+7,	-4.0062101E+1,	 6.9614071E+2	
 7.5807231E+7,	-4.0051977E+1,	 8.1338543E+2	
 7.5807277E+7,	-4.0041853E+1,	 8.3781141E+2	
 7.5807322E+7,	-4.0031728E+1,	 9.0620422E+2	
 7.5807368E+7,	-4.0021604E+1,	 9.8925257E+2	
 7.5807413E+7,	-4.0011480E+1,	 9.8925257E+2	
 7.5807459E+7,	-4.0001355E+1,	 9.6482658E+2	
 7.5807504E+7,	-3.9991231E+1,	 9.4772840E+2	
 7.5807548E+7,	-3.9981107E+1,	 8.6467999E+2	
 7.5807594E+7,	-3.9970982E+1,	 8.0850023E+2	
 7.5807639E+7,	-3.9960858E+1,	 7.3277968E+2	
 7.5807685E+7,	-3.9950733E+1,	 6.7171472E+2	
 7.5807730E+7,	-3.9940609E+1,	 5.4714215E+2	
 7.5807776E+7,	-3.9930485E+1,	 4.0302882E+2	
 7.5807821E+7,	-3.9920360E+1,	 3.1998047E+2	
 7.5807867E+7,	-3.9910236E+1,	 2.6380068E+2	
 7.5807912E+7,	-3.9900112E+1,	 2.1739130E+2	
 7.5807957E+7,	-3.9889987E+1,	 1.6853933E+2	
 7.5808003E+7,	-3.9879863E+1,	 1.1480215E+2	
 7.5808047E+7,	-3.9869739E+1,	 9.0376161E+1	
 7.5808093E+7,	-3.9859614E+1,	 8.5490964E+1	
 7.5808138E+7,	-3.9849490E+1,	 9.5261358E+1	
 7.5808184E+7,	-3.9839365E+1,	 1.1480215E+2	
 7.5808229E+7,	-3.9829241E+1,	 1.4655593E+2	
 7.5808274E+7,	-3.9819117E+1,	 1.7830972E+2	
 7.5808320E+7,	-3.9808992E+1,	 2.1739130E+2	
 7.5808365E+7,	-3.9798868E+1,	 2.4181730E+2	
 7.5808411E+7,	-3.9788744E+1,	 2.9311186E+2	
 7.5808456E+7,	-3.9778619E+1,	 3.5173425E+2	
 7.5808502E+7,	-3.9768495E+1,	 3.8837323E+2	
 7.5808546E+7,	-3.9758371E+1,	 6.3263315E+2	
 7.5808592E+7,	-3.9748246E+1,	 7.0591110E+2	
 7.5808637E+7,	-3.9738122E+1,	 7.5720567E+2	
 7.5808683E+7,	-3.9727997E+1,	 8.4269661E+2	
 7.5808728E+7,	-3.9717873E+1,	 9.3307281E+2	
 7.5808774E+7,	-3.9707749E+1,	 9.8680997E+2	
 7.5808819E+7,	-3.9697624E+1,	 9.9658036E+2	
 7.5808864E+7,	-3.9687500E+1,	 9.6726918E+2	
 7.5808910E+7,	-3.9677376E+1,	 9.6238399E+2	
 7.5808955E+7,	-3.9667251E+1,	 8.8910604E+2	
 7.5809001E+7,	-3.9657127E+1,	 7.2789448E+2	
 7.5809046E+7,	-3.9647003E+1,	 6.5705913E+2	
 7.5809091E+7,	-3.9636878E+1,	 5.2515876E+2	
 7.5809136E+7,	-3.9626754E+1,	 4.9584758E+2	
 7.5809182E+7,	-3.9616629E+1,	 4.6409380E+2	
 7.5809227E+7,	-3.9606505E+1,	 3.6394724E+2	
 7.5809272E+7,	-3.9596381E+1,	 2.5647289E+2	
 7.5809318E+7,	-3.9586256E+1,	 2.0517831E+2	
 7.5809363E+7,	-3.9576132E+1,	 1.4655593E+2	
 7.5809409E+7,	-3.9566008E+1,	 1.2701514E+2	
 7.5809454E+7,	-3.9555883E+1,	 1.0503175E+2	
 7.5809500E+7,	-3.9545759E+1,	 8.5490964E+1	
 7.5809545E+7,	-3.9535635E+1,	 1.0014655E+2	
 7.5809590E+7,	-3.9525510E+1,	 1.1480215E+2	
 7.5809635E+7,	-3.9515386E+1,	 1.3434294E+2	
 7.5809686E+7,	-3.9505261E+1,	 2.0273571E+2	
 7.5809731E+7,	-3.9495137E+1,	 2.6868588E+2	
 7.5809776E+7,	-3.9485013E+1,	 3.4196386E+2	
 7.5809822E+7,	-3.9474888E+1,	 4.2012700E+2	
 7.5809867E+7,	-3.9464764E+1,	 4.5920861E+2	
 7.5809913E+7,	-3.9454640E+1,	 5.4714215E+2	
 7.5809958E+7,	-3.9444515E+1,	 6.6194433E+2	
 7.5810004E+7,	-3.9434391E+1,	 7.2545189E+2	
 7.5810048E+7,	-3.9424267E+1,	 7.8651685E+2	
 7.5810094E+7,	-3.9414142E+1,	 8.0850023E+2	
 7.5810139E+7,	-3.9404018E+1,	 9.1841722E+2	
 7.5810185E+7,	-3.9393893E+1,	 9.5017099E+2	
 7.5810230E+7,	-3.9383769E+1,	 9.6971178E+2	
 7.5810275E+7,	-3.9373645E+1,	 9.8436737E+2	
 7.5810321E+7,	-3.9363520E+1,	 9.9169517E+2	
 7.5810366E+7,	-3.9353396E+1,	 9.8192477E+2	
 7.5810412E+7,	-3.9343272E+1,	 9.4772840E+2	
 7.5810457E+7,	-3.9333147E+1,	 9.2085981E+2	
 7.5810503E+7,	-3.9323023E+1,	 8.5002440E+2	
 7.5810547E+7,	-3.9312899E+1,	 7.8895944E+2	
 7.5810592E+7,	-3.9302774E+1,	 7.1323889E+2	
 7.5810638E+7,	-3.9292650E+1,	 6.3507575E+2	
 7.5810683E+7,	-3.9282526E+1,	 5.8133852E+2	
 7.5810729E+7,	-3.9272401E+1,	 5.2515876E+2	
 7.5810774E+7,	-3.9262277E+1,	 4.5188081E+2	
 7.5810820E+7,	-3.9252152E+1,	 3.9814362E+2	
 7.5810865E+7,	-3.9242028E+1,	 3.2730827E+2	
 7.5810910E+7,	-3.9231904E+1,	 2.6868588E+2	
 7.5810956E+7,	-3.9221779E+1,	 2.4425989E+2	
 7.5811001E+7,	-3.9211655E+1,	 1.9052272E+2	
 7.5811046E+7,	-3.9201531E+1,	 1.3190034E+2	
 7.5811091E+7,	-3.9191406E+1,	 1.0014655E+2	
 7.5811136E+7,	-3.9181282E+1,	 9.5261358E+1	
 7.5811181E+7,	-3.9171158E+1,	 8.5490964E+1	
 7.5811226E+7,	-3.9161033E+1,	 8.5490964E+1	
 7.5811272E+7,	-3.9150909E+1,	 9.2818759E+1	
 7.5811317E+7,	-3.9140784E+1,	 1.1968735E+2	
 7.5811363E+7,	-3.9130660E+1,	 1.8319492E+2	
 7.5811408E+7,	-3.9120536E+1,	 2.0029311E+2	
 7.5811453E+7,	-3.9110411E+1,	 2.6624328E+2	
 7.5811499E+7,	-3.9100287E+1,	 3.2486567E+2	
 7.5811544E+7,	-3.9090163E+1,	 4.0058622E+2	
 7.5811589E+7,	-3.9080038E+1,	 4.9340498E+2	
 7.5811634E+7,	-3.9069914E+1,	 5.2027357E+2	
 7.5811680E+7,	-3.9059790E+1,	 5.9843671E+2	
 7.5811725E+7,	-3.9049665E+1,	 6.9858330E+2	
 7.5811770E+7,	-3.9039541E+1,	 7.7918905E+2	
 7.5811816E+7,	-3.9029416E+1,	 8.1338543E+2	
 7.5811861E+7,	-3.9019292E+1,	 9.2574501E+2	
 7.5811907E+7,	-3.9009168E+1,	 9.3551540E+2	
 7.5811952E+7,	-3.8999043E+1,	 9.3063021E+2	
 7.5811998E+7,	-3.8988919E+1,	 8.7200779E+2	
 7.5812043E+7,	-3.8978795E+1,	 8.0605763E+2	
 7.5812088E+7,	-3.8968670E+1,	 7.8895944E+2	
 7.5812133E+7,	-3.8958546E+1,	 6.7415732E+2	
 7.5812178E+7,	-3.8948422E+1,	 5.9599411E+2	
 7.5812224E+7,	-3.8938297E+1,	 4.8363459E+2	
 7.5812269E+7,	-3.8928173E+1,	 4.1035661E+2	
 7.5812315E+7,	-3.8918048E+1,	 2.8578407E+2	
 7.5812360E+7,	-3.8907924E+1,	 1.8319492E+2	
 7.5812406E+7,	-3.8897800E+1,	 1.1724475E+2	
 7.5812451E+7,	-3.8887675E+1,	 1.0258915E+2	
 7.5812497E+7,	-3.8877551E+1,	 8.3048366E+1	
 7.5812542E+7,	-3.8867427E+1,	 8.3048366E+1	
 7.5812592E+7,	-3.8857302E+1,	 1.6365413E+2	
 7.5812637E+7,	-3.8847178E+1,	 1.7098193E+2	
 7.5812683E+7,	-3.8837054E+1,	 1.6853933E+2	
 7.5812728E+7,	-3.8826929E+1,	 2.2227651E+2	
 7.5812774E+7,	-3.8816805E+1,	 2.9799706E+2	
 7.5812819E+7,	-3.8806680E+1,	 3.9814362E+2	
 7.5812864E+7,	-3.8796556E+1,	 5.2027357E+2	
 7.5812910E+7,	-3.8786432E+1,	 6.1064970E+2	
 7.5812955E+7,	-3.8776307E+1,	 7.3277968E+2	
 7.5813001E+7,	-3.8766183E+1,	 7.5720567E+2	
 7.5813046E+7,	-3.8756059E+1,	 8.3781141E+2	
 7.5813091E+7,	-3.8745934E+1,	 8.6712259E+2	
 7.5813136E+7,	-3.8735810E+1,	 9.2574501E+2	
 7.5813182E+7,	-3.8725686E+1,	 9.5017099E+2	
 7.5813227E+7,	-3.8715561E+1,	 9.5994139E+2	
 7.5813272E+7,	-3.8705437E+1,	 9.4284320E+2	
 7.5813318E+7,	-3.8695312E+1,	 8.9154863E+2	
 7.5813363E+7,	-3.8685188E+1,	 8.2071322E+2	
 7.5813409E+7,	-3.8675064E+1,	 7.5476307E+2	
 7.5813454E+7,	-3.8664939E+1,	 6.7415732E+2	
 7.5813499E+7,	-3.8654815E+1,	 5.9110892E+2	
 7.5813545E+7,	-3.8644691E+1,	 4.8607719E+2	
 7.5813589E+7,	-3.8634566E+1,	 3.7616023E+2	
 7.5813635E+7,	-3.8624442E+1,	 2.7601367E+2	
 7.5813680E+7,	-3.8614318E+1,	 2.2227651E+2	
 7.5813726E+7,	-3.8604193E+1,	 1.5876894E+2	
 7.5813771E+7,	-3.8594069E+1,	 1.2212995E+2	
 7.5813816E+7,	-3.8583945E+1,	 9.0376161E+1	
 7.5813862E+7,	-3.8573820E+1,	 8.5490964E+1	
 7.5813907E+7,	-3.8563696E+1,	 8.3048366E+1	
 7.5813952E+7,	-3.8553571E+1,	 9.0376161E+1	
 7.5813998E+7,	-3.8543447E+1,	 1.1235955E+2	
 7.5814043E+7,	-3.8533323E+1,	 1.6121154E+2	
 7.5814087E+7,	-3.8523198E+1,	 1.9052272E+2	
 7.5814133E+7,	-3.8513074E+1,	 2.5647289E+2	
 7.5814178E+7,	-3.8502950E+1,	 3.0776745E+2	
 7.5814223E+7,	-3.8492825E+1,	 3.3219346E+2	
 7.5814269E+7,	-3.8482701E+1,	 4.3966782E+2	
 7.5814314E+7,	-3.8472577E+1,	 5.4469955E+2	
 7.5814359E+7,	-3.8462452E+1,	 6.0820711E+2	
 7.5814405E+7,	-3.8452328E+1,	 6.8392771E+2	
 7.5814450E+7,	-3.8442203E+1,	 7.4743527E+2	
 7.5814496E+7,	-3.8432079E+1,	 8.2804102E+2	
 7.5814541E+7,	-3.8421955E+1,	 8.6956519E+2	
 7.5814587E+7,	-3.8411830E+1,	 9.2330241E+2	
 7.5814631E+7,	-3.8401706E+1,	 9.5994139E+2	
 7.5814677E+7,	-3.8391582E+1,	 9.6238399E+2	
 7.5814722E+7,	-3.8381457E+1,	 9.1353202E+2	
 7.5814768E+7,	-3.8371333E+1,	 8.6223739E+2	
 7.5814813E+7,	-3.8361209E+1,	 7.1812409E+2	
 7.5814859E+7,	-3.8351084E+1,	 6.4973134E+2	
 7.5814904E+7,	-3.8340960E+1,	 5.5935514E+2	
 7.5814949E+7,	-3.8330835E+1,	 4.5920861E+2	
 7.5814995E+7,	-3.8320711E+1,	 4.3722519E+2	
 7.5815040E+7,	-3.8310587E+1,	 3.2730827E+2	
 7.5815086E+7,	-3.8300462E+1,	 2.6868588E+2	
 7.5815130E+7,	-3.8290338E+1,	 1.8319492E+2	
 7.5815176E+7,	-3.8280214E+1,	 1.6121154E+2	
 7.5815221E+7,	-3.8270089E+1,	 1.2701514E+2	
 7.5815266E+7,	-3.8259965E+1,	 9.0376161E+1	
 7.5815312E+7,	-3.8249841E+1,	 8.3048366E+1	
 7.5815357E+7,	-3.8239716E+1,	 1.0014655E+2	
 7.5815403E+7,	-3.8229592E+1,	 1.4411333E+2	
 7.5815448E+7,	-3.8219467E+1,	 1.6365413E+2	
 7.5815498E+7,	-3.8209343E+1,	 2.2960430E+2	
 7.5815544E+7,	-3.8199219E+1,	 2.6135808E+2	
 7.5815588E+7,	-3.8189094E+1,	 2.9799706E+2	
 7.5815634E+7,	-3.8178970E+1,	 3.3952126E+2	
 7.5815679E+7,	-3.8168846E+1,	 4.2501220E+2	
 7.5815725E+7,	-3.8158721E+1,	 5.3981435E+2	
 7.5815770E+7,	-3.8148597E+1,	 5.9110892E+2	
 7.5815816E+7,	-3.8138473E+1,	 6.3263315E+2	
 7.5815861E+7,	-3.8128348E+1,	 7.3277968E+2	
 7.5815907E+7,	-3.8118224E+1,	 7.8895944E+2	
 7.5815952E+7,	-3.8108099E+1,	 8.4513921E+2	
 7.5815998E+7,	-3.8097975E+1,	 8.7200779E+2	
 7.5816043E+7,	-3.8087851E+1,	 9.1353202E+2	
 7.5816088E+7,	-3.8077726E+1,	 9.5505619E+2	
 7.5816133E+7,	-3.8067602E+1,	 9.7459698E+2	
 7.5816178E+7,	-3.8057478E+1,	 9.7459698E+2	
 7.5816224E+7,	-3.8047353E+1,	 9.6726918E+2	
 7.5816269E+7,	-3.8037229E+1,	 9.4040060E+2	
 7.5816315E+7,	-3.8027105E+1,	 8.8177824E+2	
 7.5816360E+7,	-3.8016980E+1,	 8.3048362E+2	
 7.5816406E+7,	-3.8006856E+1,	 7.1568149E+2	
 7.5816451E+7,	-3.7996732E+1,	 6.5705913E+2	
 7.5816496E+7,	-3.7986607E+1,	 5.7889593E+2	
 7.5816542E+7,	-3.7976483E+1,	 5.3492916E+2	
 7.5816587E+7,	-3.7966358E+1,	 5.0073278E+2	
 7.5816632E+7,	-3.7956234E+1,	 4.8119199E+2	
 7.5816677E+7,	-3.7946110E+1,	 4.1768441E+2	
 7.5816723E+7,	-3.7935985E+1,	 3.4440646E+2	
 7.5816768E+7,	-3.7925861E+1,	 2.5891548E+2	
 7.5816814E+7,	-3.7915737E+1,	 2.0029311E+2	
 7.5816859E+7,	-3.7905612E+1,	 1.8075232E+2	
 7.5816904E+7,	-3.7895488E+1,	 1.4167073E+2	
 7.5816950E+7,	-3.7885364E+1,	 1.1235955E+2	
 7.5816995E+7,	-3.7875239E+1,	 8.7933563E+1	
 7.5817041E+7,	-3.7865115E+1,	 8.7933563E+1	
 7.5817086E+7,	-3.7854990E+1,	 9.2818759E+1	
 7.5817131E+7,	-3.7844866E+1,	 1.1235955E+2	
 7.5817176E+7,	-3.7834742E+1,	 1.6609673E+2	
 7.5817221E+7,	-3.7824617E+1,	 1.9296531E+2	
 7.5817267E+7,	-3.7814493E+1,	 2.4181730E+2	
 7.5817312E+7,	-3.7804369E+1,	 3.0532485E+2	
 7.5817358E+7,	-3.7794244E+1,	 3.7127504E+2	
 7.5817403E+7,	-3.7784120E+1,	 4.4699562E+2	
 7.5817448E+7,	-3.7773996E+1,	 5.0073278E+2	
 7.5817494E+7,	-3.7763871E+1,	 6.0576451E+2	
 7.5817539E+7,	-3.7753747E+1,	 6.6927212E+2	
 7.5817585E+7,	-3.7743622E+1,	 7.5964826E+2	
 7.5817629E+7,	-3.7733498E+1,	 8.7933564E+2	
 7.5817675E+7,	-3.7723374E+1,	 9.5505619E+2	
 7.5817720E+7,	-3.7713249E+1,	 9.8925257E+2	
 7.5817765E+7,	-3.7703125E+1,	 9.5749879E+2	
 7.5817811E+7,	-3.7693001E+1,	 8.9154863E+2	
 7.5817856E+7,	-3.7682876E+1,	 8.5490960E+2	
 7.5817902E+7,	-3.7672752E+1,	 8.5735220E+2	
 7.5817947E+7,	-3.7662628E+1,	 7.9384464E+2	
 7.5817993E+7,	-3.7652503E+1,	 6.8881291E+2	
 7.5818038E+7,	-3.7642379E+1,	 5.5446994E+2	
 7.5818084E+7,	-3.7632254E+1,	 4.5676601E+2	
 7.5818129E+7,	-3.7622130E+1,	 3.3707866E+2	
 7.5818174E+7,	-3.7612006E+1,	 2.3204690E+2	
 7.5818219E+7,	-3.7601881E+1,	 1.7342453E+2	
 7.5818264E+7,	-3.7591757E+1,	 1.3678554E+2	
 7.5818310E+7,	-3.7581633E+1,	 1.0014655E+2	
 7.5818355E+7,	-3.7571508E+1,	 9.5261358E+1	
 7.5818406E+7,	-3.7561384E+1,	 1.3190034E+2	
 7.5818451E+7,	-3.7551260E+1,	 1.5876894E+2	
 7.5818497E+7,	-3.7541135E+1,	 2.0762090E+2	
 7.5818542E+7,	-3.7531011E+1,	 2.6624328E+2	
 7.5818587E+7,	-3.7520886E+1,	 3.5906205E+2	
 7.5818632E+7,	-3.7510762E+1,	 4.8119199E+2	
 7.5818677E+7,	-3.7500638E+1,	 5.7645333E+2	
 7.5818723E+7,	-3.7490513E+1,	 6.2530535E+2	
 7.5818768E+7,	-3.7480389E+1,	 7.6697606E+2	
 7.5818814E+7,	-3.7470265E+1,	 8.2071322E+2	
 7.5818859E+7,	-3.7460140E+1,	 8.8177824E+2	
 7.5818905E+7,	-3.7450016E+1,	 9.3063021E+2	
 7.5818950E+7,	-3.7439892E+1,	 9.5994139E+2	
 7.5818996E+7,	-3.7429767E+1,	 9.6726918E+2	
 7.5819041E+7,	-3.7419643E+1,	 9.9169517E+2	
 7.5819087E+7,	-3.7409518E+1,	 9.5261359E+2	
 7.5819131E+7,	-3.7399394E+1,	 8.9887643E+2	
 7.5819177E+7,	-3.7389270E+1,	 8.3292621E+2	
 7.5819222E+7,	-3.7379145E+1,	 7.3277968E+2	
 7.5819268E+7,	-3.7369021E+1,	 6.1797750E+2	
 7.5819313E+7,	-3.7358897E+1,	 4.7142160E+2	
 7.5819359E+7,	-3.7348772E+1,	 3.7127504E+2	
 7.5819404E+7,	-3.7338648E+1,	 2.9799706E+2	
 7.5819449E+7,	-3.7328524E+1,	 2.0029311E+2	
 7.5819495E+7,	-3.7318399E+1,	 1.6121154E+2	
 7.5819540E+7,	-3.7308275E+1,	 1.6121154E+2	
 7.5819586E+7,	-3.7298151E+1,	 1.0991696E+2	
 7.5819630E+7,	-3.7288026E+1,	 8.5490964E+1	
