Temps___(ms):, Pos.cal.(�m):, Tension_(mV):
 8.4563522E+7, 2.5148916E+1, 5.2365410E+2
 8.4563682E+7, 2.5199538E+1, 5.0870055E+2
 8.4563842E+7, 2.5250159E+1, 5.1949197E+2
 8.4564002E+7, 2.5300781E+1, 5.1838791E+2
 8.4564162E+7, 2.5351403E+1, 5.1503175E+2
 8.4564322E+7, 2.5402025E+1, 5.2522719E+2
 8.4564482E+7, 2.5452647E+1, 5.2322423E+2
 8.4564642E+7, 2.5503268E+1, 5.0723988E+2
 8.4564802E+7, 2.5553890E+1, 5.1176846E+2
 8.4564962E+7, 2.5604512E+1, 5.2678555E+2
 8.4565122E+7, 2.5655134E+1, 5.3189057E+2
 8.4565282E+7, 2.5705756E+1, 5.1655108E+2
 8.4565442E+7, 2.5756378E+1, 5.0297511E+2
 8.4565602E+7, 2.5806999E+1, 5.2017587E+2
 8.4565762E+7, 2.5857621E+1, 5.3228140E+2
 8.4565922E+7, 2.5908243E+1, 5.2263314E+2
 8.4566082E+7, 2.5958865E+1, 5.1094770E+2
 8.4566242E+7, 2.6009487E+1, 5.0869566E+2
 8.4566402E+7, 2.6060108E+1, 5.1908159E+2
 8.4566562E+7, 2.6110730E+1, 5.2930140E+2
 8.4566722E+7, 2.6161352E+1, 5.2481681E+2
 8.4566882E+7, 2.6211974E+1, 5.1873964E+2
 8.4567042E+7, 2.6262596E+1, 5.1018566E+2
 8.4567202E+7, 2.6313217E+1, 5.1389837E+2
 8.4567362E+7, 2.6363839E+1, 5.2361017E+2
 8.4567522E+7, 2.6414461E+1, 5.2763557E+2
 8.4567682E+7, 2.6465083E+1, 5.2040547E+2
 8.4567842E+7, 2.6515705E+1, 5.0489497E+2
 8.4568002E+7, 2.6566327E+1, 5.0886661E+2
 8.4568162E+7, 2.6616948E+1, 5.3028333E+2
 8.4568322E+7, 2.6667570E+1, 5.3121644E+2
 8.4568482E+7, 2.6718192E+1, 5.0978506E+2
 8.4568642E+7, 2.6768814E+1, 5.0809479E+2
 8.4568802E+7, 2.6819436E+1, 5.2450413E+2
 8.4568962E+7, 2.6870057E+1, 5.2430385E+2
 8.4569122E+7, 2.6920679E+1, 5.1957989E+2
 8.4569282E+7, 2.6971301E+1, 5.1517344E+2
 8.4569442E+7, 2.7021923E+1, 5.1960921E+2
 8.4569602E+7, 2.7072545E+1, 5.1849538E+2
 8.4569762E+7, 2.7123166E+1, 5.1436734E+2
 8.4569922E+7, 2.7173788E+1, 5.3165120E+2
 8.4570082E+7, 2.7224410E+1, 5.3011727E+2
 8.4570242E+7, 2.7275032E+1, 5.1208109E+2
 8.4570402E+7, 2.7325654E+1, 5.0728869E+2
 8.4570562E+7, 2.7376276E+1, 5.1888615E+2
 8.4570722E+7, 2.7426897E+1, 5.2622861E+2
 8.4570882E+7, 2.7477519E+1, 5.2636051E+2
 8.4571042E+7, 2.7528141E+1, 5.0935030E+2
 8.4571202E+7, 2.7578763E+1, 5.0863701E+2
 8.4571362E+7, 2.7629385E+1, 5.1836348E+2
 8.4571522E+7, 2.7680006E+1, 5.2573520E+2
 8.4571682E+7, 2.7730628E+1, 5.1609671E+2
 8.4571842E+7, 2.7781250E+1, 5.0510991E+2
 8.4572002E+7, 2.7831872E+1, 5.2683437E+2
 8.4572162E+7, 2.7882494E+1, 5.3464586E+2
 8.4572322E+7, 2.7933115E+1, 5.0706887E+2
 8.4572482E+7, 2.7983737E+1, 5.0505131E+2
 8.4572642E+7, 2.8034359E+1, 5.2873474E+2
 8.4572802E+7, 2.8084981E+1, 5.3276503E+2
 8.4572962E+7, 2.8135603E+1, 5.1234001E+2
 8.4573122E+7, 2.8186224E+1, 5.1208109E+2
 8.4573282E+7, 2.8236846E+1, 5.2203226E+2
 8.4573442E+7, 2.8287468E+1, 5.2877384E+2
 8.4573602E+7, 2.8338090E+1, 5.2280897E+2
 8.4573762E+7, 2.8388712E+1, 5.1617980E+2
 8.4573922E+7, 2.8439334E+1, 5.2437717E+2
 8.4574082E+7, 2.8489955E+1, 5.1289207E+2
 8.4574242E+7, 2.8540577E+1, 5.1233512E+2
 8.4574402E+7, 2.8591199E+1, 5.2447486E+2
 8.4574562E+7, 2.8641821E+1, 5.2649242E+2
 8.4574722E+7, 2.8692443E+1, 5.1440156E+2
 8.4574882E+7, 2.8743064E+1, 5.0612605E+2
 8.4575042E+7, 2.8793686E+1, 5.1496339E+2
 8.4575202E+7, 2.8844308E+1, 5.2976549E+2
 8.4575362E+7, 2.8894930E+1, 5.3116757E+2
 8.4575522E+7, 2.8945552E+1, 5.1579386E+2
 8.4575682E+7, 2.8996173E+1, 5.0779676E+2
 8.4575842E+7, 2.9046795E+1, 5.1401561E+2
 8.4576002E+7, 2.9097417E+1, 5.2884221E+2
 8.4576162E+7, 2.9148039E+1, 5.2366877E+2
 8.4576322E+7, 2.9198661E+1, 5.1279920E+2
 8.4576482E+7, 2.9249283E+1, 5.1284319E+2
 8.4576642E+7, 2.9299904E+1, 5.2056181E+2
 8.4576802E+7, 2.9350526E+1, 5.2362972E+2
 8.4576962E+7, 2.9401148E+1, 5.2946264E+2
 8.4577122E+7, 2.9451770E+1, 5.1286763E+2
 8.4577282E+7, 2.9502392E+1, 5.0216901E+2
 8.4577442E+7, 2.9553013E+1, 5.1548606E+2
 8.4577602E+7, 2.9603635E+1, 5.3027844E+2
 8.4577762E+7, 2.9654257E+1, 5.2572548E+2
 8.4577922E+7, 2.9704879E+1, 5.0468493E+2
 8.4578082E+7, 2.9755501E+1, 5.0921839E+2
 8.4578242E+7, 2.9806122E+1, 5.3085494E+2
 8.4578402E+7, 2.9856744E+1, 5.3230584E+2
 8.4578562E+7, 2.9907366E+1, 5.1407427E+2
 8.4578722E+7, 2.9957988E+1, 5.0311679E+2
 8.4578882E+7, 3.0008610E+1, 5.1354176E+2
 8.4579042E+7, 3.0059232E+1, 5.3203714E+2
 8.4579202E+7, 3.0109853E+1, 5.2564728E+2
 8.4579362E+7, 3.0160475E+1, 5.0661457E+2
 8.4579522E+7, 3.0211097E+1, 4.9968734E+2
 8.4579682E+7, 3.0261719E+1, 5.2281386E+2
 8.4579842E+7, 3.0312341E+1, 5.3724474E+2
 8.4580002E+7, 3.0362962E+1, 5.1627749E+2
 8.4580162E+7, 3.0413584E+1, 5.0279433E+2
 8.4580322E+7, 3.0464206E+1, 5.2325845E+2
 8.4580482E+7, 3.0514828E+1, 5.3098679E+2
 8.4580642E+7, 3.0565450E+1, 5.1106495E+2
 8.4580802E+7, 3.0616071E+1, 5.1072299E+2
 8.4580962E+7, 3.0666693E+1, 5.2379090E+2
 8.4581122E+7, 3.0717315E+1, 5.1288229E+2
 8.4581282E+7, 3.0767937E+1, 5.0762093E+2
 8.4581442E+7, 3.0818559E+1, 5.2376652E+2
 8.4581602E+7, 3.0869180E+1, 5.2718127E+2
 8.4581762E+7, 3.0919802E+1, 5.1499265E+2
 8.4581922E+7, 3.0970424E+1, 5.0183684E+2
 8.4582082E+7, 3.1021046E+1, 5.2251101E+2
 8.4582242E+7, 3.1071668E+1, 5.3540301E+2
 8.4582402E+7, 3.1122290E+1, 5.1487052E+2
 8.4582562E+7, 3.1172911E+1, 4.9779189E+2
 8.4582722E+7, 3.1223533E+1, 5.0962871E+2
 8.4582882E+7, 3.1274155E+1, 5.3029311E+2
 8.4583042E+7, 3.1324777E+1, 5.3783095E+2
 8.4583202E+7, 3.1375399E+1, 5.1761603E+2
 8.4583362E+7, 3.1426020E+1, 5.0037128E+2
 8.4583522E+7, 3.1476642E+1, 5.0540793E+2
 8.4583682E+7, 3.1527264E+1, 5.2241331E+2
 8.4583842E+7, 3.1577886E+1, 5.3297508E+2
 8.4584002E+7, 3.1628508E+1, 5.2036637E+2
 8.4584162E+7, 3.1679129E+1, 5.0695163E+2
 8.4584322E+7, 3.1729751E+1, 5.1216412E+2
 8.4584482E+7, 3.1780373E+1, 5.2231067E+2
 8.4584642E+7, 3.1830995E+1, 5.2709329E+2
 8.4584802E+7, 3.1881617E+1, 5.1882267E+2
 8.4584962E+7, 3.1932239E+1, 5.1316071E+2
 8.4585122E+7, 3.1982860E+1, 5.0673670E+2
 8.4585282E+7, 3.2033482E+1, 5.2068883E+2
 8.4585442E+7, 3.2084104E+1, 5.2919883E+2
 8.4585602E+7, 3.2134726E+1, 5.1845139E+2
 8.4585762E+7, 3.2185348E+1, 5.0870055E+2
 8.4585922E+7, 3.2235969E+1, 5.1020032E+2
 8.4586082E+7, 3.2286591E+1, 5.2493405E+2
 8.4586242E+7, 3.2337213E+1, 5.2233022E+2
 8.4586402E+7, 3.2387835E+1, 5.1381046E+2
 8.4586562E+7, 3.2438457E+1, 5.1649243E+2
 8.4586722E+7, 3.2489078E+1, 5.2446020E+2
 8.4586882E+7, 3.2539700E+1, 5.1590621E+2
 8.4587042E+7, 3.2590322E+1, 5.1161212E+2
 8.4587202E+7, 3.2640944E+1, 5.1289690E+2
 8.4587362E+7, 3.2691566E+1, 5.2174401E+2
 8.4587522E+7, 3.2742187E+1, 5.3075230E+2
 8.4587682E+7, 3.2792809E+1, 5.2813876E+2
 8.4587842E+7, 3.2843431E+1, 5.1002932E+2
 8.4588002E+7, 3.2894053E+1, 5.0898391E+2
 8.4588162E+7, 3.2944675E+1, 5.2799219E+2
 8.4588322E+7, 3.2995297E+1, 5.1400095E+2
 8.4588482E+7, 3.3045918E+1, 5.1372254E+2
 8.4588642E+7, 3.3096540E+1, 5.2642894E+2
 8.4588802E+7, 3.3147162E+1, 5.1681483E+2
 8.4588962E+7, 3.3197784E+1, 5.0014168E+2
 8.4589122E+7, 3.3248406E+1, 5.1338059E+2
 8.4589282E+7, 3.3299027E+1, 5.3649241E+2
 8.4589442E+7, 3.3349649E+1, 5.1699072E+2
 8.4589602E+7, 3.3400271E+1, 4.9721545E+2
 8.4589762E+7, 3.3450893E+1, 5.1050806E+2
 8.4589922E+7, 3.3501515E+1, 5.3377140E+2
 8.4590082E+7, 3.3552136E+1, 5.2792865E+2
 8.4590242E+7, 3.3602758E+1, 5.0127506E+2
 8.4590402E+7, 3.3653380E+1, 5.1015633E+2
 8.4590562E+7, 3.3704002E+1, 5.2708840E+2
 8.4590722E+7, 3.3754624E+1, 5.2844650E+2
 8.4590882E+7, 3.3805246E+1, 5.1677090E+2
 8.4591042E+7, 3.3855867E+1, 5.1057643E+2
 8.4591202E+7, 3.3906489E+1, 5.0831950E+2
 8.4591362E+7, 3.3957111E+1, 5.1849049E+2
 8.4591522E+7, 3.4007733E+1, 5.3078651E+2
 8.4591682E+7, 3.4058355E+1, 5.2450413E+2
 8.4591842E+7, 3.4108976E+1, 5.1277965E+2
 8.4592002E+7, 3.4159598E+1, 5.1308745E+2
 8.4592162E+7, 3.4210220E+1, 5.1684904E+2
 8.4592322E+7, 3.4260842E+1, 5.1230091E+2
 8.4592482E+7, 3.4311464E+1, 5.1982415E+2
 8.4592642E+7, 3.4362085E+1, 5.2157789E+2
 8.4592802E+7, 3.4412707E+1, 5.0529069E+2
 8.4592962E+7, 3.4463329E+1, 5.0392282E+2
 8.4593122E+7, 3.4513951E+1, 5.1743525E+2
 8.4593282E+7, 3.4564573E+1, 5.2970690E+2
 8.4593442E+7, 3.4615195E+1, 5.1793355E+2
 8.4593602E+7, 3.4665816E+1, 5.0529557E+2
 8.4593762E+7, 3.4716438E+1, 5.1307279E+2
 8.4593922E+7, 3.4767060E+1, 5.2073276E+2
 8.4594082E+7, 3.4817682E+1, 5.2263314E+2
 8.4594242E+7, 3.4868304E+1, 5.1505619E+2
 8.4594402E+7, 3.4918925E+1, 5.1306301E+2
 8.4594562E+7, 3.4969547E+1, 5.1470447E+2
 8.4594722E+7, 3.5020169E+1, 5.1697117E+2
 8.4594882E+7, 3.5070791E+1, 5.1850516E+2
 8.4595042E+7, 3.5121413E+1, 5.1700538E+2
 8.4595202E+7, 3.5172034E+1, 5.1568151E+2
 8.4595362E+7, 3.5222656E+1, 5.2024913E+2
 8.4595522E+7, 3.5273278E+1, 5.2124572E+2
 8.4595682E+7, 3.5323900E+1, 5.1044947E+2
 8.4595842E+7, 3.5374522E+1, 5.0510013E+2
 8.4596002E+7, 3.5425143E+1, 5.1107472E+2
 8.4596162E+7, 3.5475765E+1, 5.2080607E+2
 8.4596322E+7, 3.5526387E+1, 5.1976061E+2
 8.4596482E+7, 3.5577009E+1, 5.1770395E+2
 8.4596642E+7, 3.5627631E+1, 5.1550072E+2
 8.4596802E+7, 3.5678253E+1, 5.1201761E+2
 8.4596962E+7, 3.5728874E+1, 5.0526136E+2
 8.4597122E+7, 3.5779496E+1, 5.2859795E+2
 8.4597282E+7, 3.5830118E+1, 5.3137273E+2
 8.4597442E+7, 3.5880740E+1, 5.0454813E+2
 8.4597602E+7, 3.5931362E+1, 4.9639472E+2
 8.4597762E+7, 3.5981983E+1, 5.2552027E+2
 8.4597922E+7, 3.6032605E+1, 5.4110408E+2
 8.4598082E+7, 3.6083227E+1, 5.2739620E+2
 8.4598242E+7, 3.6133849E+1, 5.0537860E+2
 8.4598402E+7, 3.6184471E+1, 5.0805569E+2
 8.4598562E+7, 3.6235092E+1, 5.2982903E+2
 8.4598722E+7, 3.6285714E+1, 5.3548610E+2
