Temps___(ms):, Pos.cal.(�m):, Tension_(mV):
 8.0699286E+7, 8.9600606E+0, 4.1279921E+2
 8.0699366E+7, 8.9701849E+0, 4.5188081E+2
 8.0699446E+7, 8.9803093E+0, 5.0561798E+2
 8.0699526E+7, 8.9904337E+0, 5.9355152E+2
 8.0699606E+7, 9.0005580E+0, 6.4973134E+2
 8.0699686E+7, 9.0106824E+0, 7.9140204E+2
 8.0699766E+7, 9.0208068E+0, 8.1094283E+2
 8.0699907E+7, 9.0309311E+0, 9.1108942E+2
 8.0699988E+7, 9.0410555E+0, 1.0136786E+3
 8.0700068E+7, 9.0511798E+0, 1.0747435E+3
 8.0700207E+7, 9.0613042E+0, 1.0820713E+3
 8.0700287E+7, 9.0714286E+0, 1.1358085E+3
 8.0700367E+7, 9.0815529E+0, 1.1284807E+3
 8.0700447E+7, 9.0916773E+0, 1.1284807E+3
 8.0700527E+7, 9.1018017E+0, 1.1235955E+3
 8.0700607E+7, 9.1119260E+0, 1.0820713E+3
 8.0700687E+7, 9.1220504E+0, 1.0942843E+3
 8.0700767E+7, 9.1321747E+0, 1.0258915E+3
 8.0700847E+7, 9.1422991E+0, 9.8925257E+2
 8.0700927E+7, 9.1524235E+0, 8.9399123E+2
 8.0701007E+7, 9.1625478E+0, 8.2804102E+2
 8.0701087E+7, 9.1726722E+0, 7.8895944E+2
 8.0701167E+7, 9.1827966E+0, 6.8881291E+2
 8.0701247E+7, 9.1929209E+0, 6.1797750E+2
 8.0701327E+7, 9.2030453E+0, 5.6179774E+2
 8.0701407E+7, 9.2131696E+0, 5.0561798E+2
 8.0701487E+7, 9.2232940E+0, 4.6409380E+2
 8.0701567E+7, 9.2334184E+0, 3.8593063E+2
 8.0701647E+7, 9.2435427E+0, 3.1998047E+2
 8.0701727E+7, 9.2536671E+0, 2.7112848E+2
 8.0701807E+7, 9.2637915E+0, 2.4914509E+2
 8.0701887E+7, 9.2739158E+0, 2.6135808E+2
 8.0701967E+7, 9.2840402E+0, 2.4181730E+2
 8.0702047E+7, 9.2941645E+0, 2.7112848E+2
 8.0702127E+7, 9.3042889E+0, 2.9555446E+2
