SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 14 13:36:13 GMT-05:00 2024
User: ULAVAL
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
906,00	135,54
907,00	136,03
908,00	130,65
909,00	132,75
910,00	134,07
911,00	138,10
912,00	132,72
913,00	135,92
914,00	133,86
915,00	132,74
916,00	135,23
917,00	132,00
918,00	132,65
919,00	132,66
920,00	131,86
921,00	134,24
922,00	135,05
923,00	133,75
924,00	132,15
925,00	133,50
926,00	131,89
927,00	134,15
928,00	129,11
929,00	130,05
930,00	134,61
931,00	132,26
932,00	130,74
933,00	133,32
934,00	132,96
935,00	136,64
936,00	132,15
937,00	137,17
938,00	133,91
939,00	136,20
940,00	134,28
941,00	136,01
942,00	134,73
943,00	132,30
944,00	133,99
945,00	133,43
946,00	136,48
947,00	132,40
948,00	133,45
949,00	132,03
950,00	134,10
951,00	134,49
952,00	133,06
953,00	134,18
954,00	133,21
955,00	134,41
956,00	134,71
957,00	133,00
958,00	133,28
959,00	132,71
960,00	136,38
961,00	132,17
962,00	130,00
963,00	131,30
964,00	133,99
965,00	133,45
966,00	133,18
967,00	133,99
968,00	135,16
969,00	132,97
970,00	131,86
971,00	134,40
972,00	133,77
973,00	131,50
974,00	132,06
975,00	134,43
976,00	133,37
977,00	129,31
978,00	131,52
979,00	134,08
980,00	136,13
981,00	134,79
982,00	132,09
983,00	134,96
984,00	134,09
985,00	132,06
986,00	131,27
987,00	132,86
988,00	135,79
989,00	133,41
990,00	133,03
991,00	134,18
992,00	131,75
993,00	134,84
994,00	133,48
995,00	133,46
996,00	130,94
997,00	132,13
998,00	131,92
999,00	134,33
1000,00	133,86
>>>>>End Processed Spectral Data<<<<<
